question_id,prediction,target,answer_type,small_answer_type_target,small_answer_type_prediction,answer_type_prediction
75082,people,people,other,human,human,other
81181,3,sunglasses,other,object,number,number
72246,building,wall,other,object,object,other
56899,green,purple,other,color,color,other
60413,green,white,other,color,color,other
44937,purple,blue,other,color,color,other
58025,red,red,other,color,color,other
43956,blue,blue,other,color,color,other
80933,sky,sky,other,object,object,other
15550,2,1,number,number,number,number
101401,couch,couch,other,object,object,other
32406,yes,yes,yes/no,yes/no,yes/no,yes/no
37500,standing,standing,other,action,action,other
102292,background,floor,other,object,other,other
78283,chair,lamp,other,object,object,other
62536,pink,pink,other,color,color,other
79328,mirror,flower,other,object,object,other
36211,yes,yes,yes/no,yes/no,yes/no,yes/no
80151,picture,blackboard,other,object,object,other
20790,sitting,standing,other,action,action,other
25355,yes,no,yes/no,yes/no,yes/no,yes/no
103498,man,woman,other,human,human,other
82298,wooden,wood,other,color,color,other
70932,door,building,other,object,object,other
87618,tiles,tiles,other,object,object,other
58416,white,blue,other,color,color,other
12836,2,2,number,number,number,number
45772,brown,brown,other,color,color,other
13730,3,2,number,number,number,number
72536,tree,tree,other,object,object,other
69278,wall,window,other,object,object,other
83321,brown,green,other,color,color,other
68522,door,door,other,object,object,other
78939,picture,picture,other,object,object,other
100528,kitchen,kitchen,other,location,location,other
84147,red,red,other,color,color,other
85389,blue,purple,other,color,color,other
77738,car,car,other,object,object,other
30086,yes,yes,yes/no,yes/no,yes/no,yes/no
43576,blue,blue,other,color,color,other
12827,2,2,number,number,number,number
2344,no,no,yes/no,yes/no,yes/no,yes/no
92097,chair,chair,other,object,object,other
10516,2,2,number,number,number,number
40329,computer,television,other,other,object,other
91238,paper,cup,other,object,object,other
79378,picture,television,other,other,object,other
54784,white,blue,other,color,color,other
48469,brown,brown,other,color,color,other
62195,green,green,other,color,color,other
45773,brown,brown,other,color,color,other
48514,red,red,other,color,color,other
92201,door,wall,other,object,object,other
13429,2,group,other,other,number,number
52280,brown,brown,other,color,color,other
27229,yes,yes,yes/no,yes/no,yes/no,yes/no
43062,blue,blue,other,color,color,other
12444,2,2,number,number,number,number
104873,yes,no,yes/no,yes/no,yes/no,yes/no
56337,blue,white,other,color,color,other
101017,kitchen,livingroom,other,location,location,other
69664,picture,mirror,other,object,object,other
95913,flower,stick,other,object,object,other
57739,blue,purple,other,color,color,other
1161,sitting,both,other,other,action,other
91183,cup,bottle,other,object,object,other
70174,table,bed,other,object,object,other
43172,black,black,other,color,color,other
13876,2,2,number,number,number,number
1121,yes,yes,yes/no,yes/no,yes/no,yes/no
65949,blue,green,other,color,color,other
17784,2,2,number,number,number,number
89235,standing,standing,other,action,action,other
49865,wooden,wooden,other,color,color,other
93784,standing,standing,other,action,action,other
65628,purple,blue,other,color,color,other
10550,2,2,number,number,number,number
86436,red,brown,other,color,color,other
1112,no,yes,yes/no,yes/no,yes/no,yes/no
99484,necklace,necklace,other,object,object,other
12488,2,3,number,number,number,number
91903,paper,microphone,other,object,object,other
40539,people,chair,other,object,human,other
93636,wood,wooden,other,color,color,other
41480,blue,blue,other,color,color,other
16801,2,2,number,number,number,number
103405,man,man,other,human,human,other
98525,glass,wood,other,color,object,other
34655,yes,yes,yes/no,yes/no,yes/no,yes/no
61056,blue,pink,other,color,color,other
45815,green,red,other,color,color,other
61032,blue,blue,other,color,color,other
85465,pink,green,other,color,color,other
89065,standing,walking,other,action,action,other
51082,red,red,other,color,color,other
7757,1,1,number,number,number,number
2934,yes,light,other,object,yes/no,yes/no
60660,blue,blue,other,color,color,other
17919,2,2,number,number,number,number
87312,wood,wood,other,color,color,other
18160,2,2,number,number,number,number
8541,2,2,number,number,number,number
83041,white,white,other,color,color,other
51668,blue,blue,other,color,color,other
95620,phone,bag,other,object,object,other
23010,yes,yes,yes/no,yes/no,yes/no,yes/no
96508,glasses,jacket,other,object,object,other
98526,wood,metal,other,object,color,other
38978,stick,broom,other,object,object,other
83333,brown,brown,other,color,color,other
94416,standing,standing,other,action,action,other
32485,yes,yes,yes/no,yes/no,yes/no,yes/no
127220,yes,no,yes/no,yes/no,yes/no,yes/no
42614,blue,brown,other,color,color,other
600,yes,yes,yes/no,yes/no,yes/no,yes/no
67007,tree,wall,other,object,object,other
28472,yes,yes,yes/no,yes/no,yes/no,yes/no
67438,door,window,other,object,object,other
101569,floor,floor,other,object,object,other
52979,blue,pink,other,color,color,other
44163,blue,blue,other,color,color,other
83562,pink,pink,other,color,color,other
74383,cloud,cloud,other,object,object,other
1107,yes,yes,yes/no,yes/no,yes/no,yes/no
87741,standing,sitting,other,action,action,other
9086,2,3,number,number,number,number
63268,white,blue,other,color,color,other
10440,2,2,number,number,number,number
82578,red,red,other,color,color,other
94892,standing,sitting,other,action,action,other
100658,winter,christmas,other,other,other,other
25223,floor,both,other,other,object,other
50492,green,red,other,color,color,other
49268,brown,brown,other,color,color,other
63102,green,brown,other,color,color,other
155331,no,no,yes/no,yes/no,yes/no,yes/no
92781,hat,crown,other,object,object,other
17916,2,2,number,number,number,number
97471,standing,left,other,location,action,other
37972,standing,standing,other,action,action,other
55637,blue,blue,other,color,color,other
48811,red,red,other,color,color,other
1085,sidewalk,sidewalk,other,location,location,other
50887,pink,pink,other,color,color,other
84314,blue,brown,other,color,color,other
18167,1,1,number,number,number,number
80110,window,clock,other,object,object,other
42334,green,green,other,color,color,other
85041,pink,green,other,color,color,other
41307,blue,orange,other,color,color,other
101332,floor,table,other,object,object,other
45134,black,blue,other,color,color,other
47689,black,black,other,color,color,other
98451,sunny,cloudy,other,other,other,other
84185,blue,purple,other,color,color,other
97639,standing,standing,other,action,action,other
86986,purple,purple,other,color,color,other
2,yes,no,yes/no,yes/no,yes/no,yes/no
60559,blue,blue,other,color,color,other
54114,blue,blue,other,color,color,other
101911,table,chair,other,object,object,other
30562,yes,yes,yes/no,yes/no,yes/no,yes/no
46843,red,orange,other,color,color,other
6931,no,yes,yes/no,yes/no,yes/no,yes/no
70139,tree,tree,other,object,object,other
45611,blue,black,other,color,color,other
85572,pink,purple,other,color,color,other
59509,green,pink,other,color,color,other
10617,2,3,number,number,number,number
68659,wall,building,other,object,object,other
21799,open,open,other,action,action,other
21209,standing,sitting,other,action,action,other
62994,pink,blue,other,color,color,other
43872,wood,red,other,color,color,other
66725,christmas,christmas,other,other,other,other
11658,2,2,number,number,number,number
12203,2,1,number,number,number,number
98678,standing,standing,other,action,action,other
39044,stick,sign,other,object,object,other
7735,2,3,number,number,number,number
42337,green,green,other,color,color,other
2505,yes,yes,yes/no,yes/no,yes/no,yes/no
77121,door,mirror,other,object,object,other
279,tall,tall,other,other,other,other
85774,blue,green,other,color,color,other
27385,yes,yes,yes/no,yes/no,yes/no,yes/no
47228,purple,black,other,color,color,other
38074,standing,standing,other,action,action,other
141966,no,no,yes/no,yes/no,yes/no,yes/no
1395,bedroom,car,other,object,object,other
98130,house,light,other,object,location,other
25906,big,big,other,other,other,other
25954,yes,yes,yes/no,yes/no,yes/no,yes/no
78667,laptop,microphone,other,object,object,other
36826,standing,standing,other,action,action,other
84004,black,open,other,action,color,other
48944,purple,red,other,color,color,other
89236,standing,standing,other,action,action,other
8393,2,2,number,number,number,number
29063,yes,yes,yes/no,yes/no,yes/no,yes/no
51449,purple,black,other,color,color,other
36963,sitting,sitting,other,action,action,other
98487,cloudy,snowy,other,other,other,other
91465,microphone,sign,other,object,object,other
72783,wall,tree,other,object,object,other
52200,brown,purple,other,color,color,other
14996,3,group,other,other,number,number
37698,standing,sitting,other,action,action,other
31334,yes,yes,yes/no,yes/no,yes/no,yes/no
11421,2,2,number,number,number,number
16056,2,2,number,number,number,number
17878,2,3,number,number,number,number
98422,sunny,cloudy,other,other,other,other
88511,open,open,other,action,action,other
4938,yes,yes,yes/no,yes/no,yes/no,yes/no
55993,blue,green,other,color,color,other
41304,orange,orange,other,color,color,other
40866,black,white,other,color,color,other
56155,blue,blue,other,color,color,other
82197,black,black,other,color,color,other
74302,cloud,cloud,other,object,object,other
6826,yes,yes,yes/no,yes/no,yes/no,yes/no
21953,yes,yes,yes/no,yes/no,yes/no,yes/no
49298,purple,pink,other,color,color,other
68265,wall,wall,other,object,object,other
12225,2,2,number,number,number,number
40841,green,green,other,color,color,other
28578,yes,yes,yes/no,yes/no,yes/no,yes/no
78463,book,flag,other,object,object,other
41161,purple,purple,other,color,color,other
12522,2,2,number,number,number,number
32337,yes,yes,yes/no,yes/no,yes/no,yes/no
25918,yes,yes,yes/no,yes/no,yes/no,yes/no
103461,woman,man,other,human,human,other
84802,green,green,other,color,color,other
49333,brown,blue,other,color,color,other
58772,blue,black,other,color,color,other
29167,yes,yes,yes/no,yes/no,yes/no,yes/no
16055,2,2,number,number,number,number
100296,wood,wood,other,color,color,other
101326,ceiling,ceiling,other,object,object,other
35628,yes,yes,yes/no,yes/no,yes/no,yes/no
33078,yes,yes,yes/no,yes/no,yes/no,yes/no
50392,green,green,other,color,color,other
74445,cloud,cloud,other,object,object,other
83334,brown,brown,other,color,color,other
103636,man,girl,other,human,human,other
52615,brown,blue,other,color,color,other
59679,pink,pink,other,color,color,other
86658,blue,blue,other,color,color,other
62456,pink,brown,other,color,color,other
87285,standing,standing,other,action,action,other
80407,picture,picture,other,object,object,other
30349,yes,yes,yes/no,yes/no,yes/no,yes/no
11789,2,2,number,number,number,number
80482,picture,picture,other,object,object,other
99267,bag,child,other,object,object,other
75527,computer,computer,other,object,object,other
67231,behind,wall,other,object,other,other
90821,guitar,gun,other,object,object,other
7411,2,2,number,number,number,number
44434,black,gray,other,color,color,other
55541,blue,blue,other,color,color,other
100712,rectangular,rectangular,other,other,other,other
79149,picture,painting,other,action,object,other
38266,standing,standing,other,action,action,other
60453,white,white,other,color,color,other
15157,2,2,number,number,number,number
631,standing,standing,other,action,action,other
30097,yes,yes,yes/no,yes/no,yes/no,yes/no
8560,2,2,number,number,number,number
280,tall,tall,other,other,other,other
53316,blue,purple,other,color,color,other
930,yes,yes,yes/no,yes/no,yes/no,yes/no
589,yes,no,yes/no,yes/no,yes/no,yes/no
68889,window,table,other,object,object,other
85397,silver,blue,other,color,color,other
36146,yes,yes,yes/no,yes/no,yes/no,yes/no
35260,yes,yes,yes/no,yes/no,yes/no,yes/no
