question_id,prediction,target,answer_type,small_answer_type_target,small_answer_type_prediction,answer_type_prediction
94899,standing,standing,other,action,action,other
94926,standing,sitting,other,action,action,other
94954,standing,driving,other,action,action,other
95013,phone,paper,other,object,object,other
95057,microphone,gun,other,object,object,other
95168,phone,wheel,other,object,object,other
95215,phone,bat,other,object,object,other
95226,book,food,other,object,object,other
95262,book,camera,other,object,object,other
95268,book,paper,other,object,object,other
95322,phone,gun,other,object,object,other
95343,stick,stick,other,object,object,other
95370,phone,stick,other,object,object,other
95463,phone,phone,other,object,object,other
95514,book,bowl,other,object,object,other
95530,bag,basket,other,object,object,other
95548,plate,ball,other,object,object,other
95590,book,toy,other,object,object,other
95610,bag,paper,other,object,object,other
95620,bag,bag,other,object,object,other
95641,fork,bottle,other,object,object,other
95662,paper,phone,other,object,object,other
95683,book,phone,other,object,object,other
95700,book,book,other,object,object,other
95760,bag,phone,other,object,object,other
95781,book,remote,other,object,object,other
95837,plate,book,other,object,object,other
95874,wheel,book,other,object,object,other
95913,microphone,stick,other,object,object,other
95953,bag,stick,other,object,object,other
95967,book,phone,other,object,object,other
95999,book,laptop,other,object,object,other
96018,book,book,other,object,object,other
96033,fork,laptop,other,object,object,other
96080,bag,bag,other,object,object,other
96101,book,box,other,object,object,other
96137,microphone,drink,other,object,object,other
96162,bag,book,other,object,object,other
96272,sitting,standing,other,action,action,other
96291,bag,saxophone,other,object,object,other
96317,paper,ball,other,object,object,other
96342,sitting,standing,other,action,action,other
96357,standing,standing,other,action,action,other
96387,glasses,glasses,other,object,object,other
96407,glasses,t-shirt,other,object,object,other
96451,book,microphone,other,object,object,other
96479,sitting,sitting,other,action,action,other
96491,sitting,sitting,other,action,action,other
96509,standing,lying,other,action,action,other
96533,standing,standing,other,action,action,other
96557,standing,sitting,other,action,action,other
96601,standing,standing,other,action,action,other
96618,suit,glasses,other,object,object,other
96628,gray,blue,other,color,color,other
96660,standing,standing,other,action,action,other
96669,phone,microphone,other,object,object,other
96673,stick,microphone,other,object,object,other
96683,book,tablet,other,object,object,other
96701,chair,chair,other,object,object,other
96725,glasses,glasses,other,object,object,other
96778,chair,chair,other,object,object,other
96811,couch,ground,other,other,object,other
96815,chair,chair,other,object,object,other
96832,couch,bed,other,object,object,other
96849,couch,car,other,object,object,other
96854,chair,couch,other,object,object,other
96872,chair,bed,other,object,object,other
96879,chair,bench,other,object,object,other
96905,bench,bench,other,object,object,other
96965,door,door,other,object,object,other
97017,ground,ground,other,other,other,other
97033,floor,balcony,other,object,object,other
97053,floor,ground,other,other,object,other
97080,standing,sitting,other,action,action,other
97085,standing,standing,other,action,action,other
97093,tie,glasses,other,object,object,other
97159,headphone,headphone,other,object,object,other
97174,cap,cap,other,object,object,other
97220,suit,suit,other,object,object,other
97253,dress,dress,other,object,object,other
97260,suit,sunglasses,other,object,object,other
97299,book,computer,other,object,object,other
97327,blue,purple,other,color,color,other
97352,open,open,other,action,action,other
97369,white,white,other,color,color,other
97377,couch,rug,other,object,object,other
97401,courtroom,courtroom,other,other,other,other
97417,wood,wood,other,color,color,other
97430,middle,middle,other,other,other,other
97464,right,standing,other,action,color,other
97471,standing,left,other,location,action,other
97475,standing,standing,other,action,action,other
97504,standing,sidewalk,other,location,action,other
97509,standing,standing,other,action,action,other
97521,sitting,sitting,other,action,action,other
97531,standing,standing,other,action,action,other
97534,standing,standing,other,action,action,other
97539,standing,standing,other,action,action,other
97547,standing,standing,other,action,action,other
97561,sitting,behind,other,other,action,other
97577,right,sitting,other,action,color,other
97600,right,background,other,other,color,other
97639,standing,standing,other,action,action,other
97648,standing,sitting,other,action,action,other
97672,dirt,dirt,other,object,object,other
97689,courtroom,courtroom,other,other,other,other
97713,dark,dark,other,color,color,other
97727,wood,wood,other,color,color,other
97746,wood,wood,other,color,color,other
97760,wood,wood,other,color,color,other
97770,counter,box,other,object,object,other
97782,livingroom,livingroom,other,location,location,other
97804,outside,cloud,other,object,location,other
97815,chair,chair,other,object,object,other
97821,livingroom,livingroom,other,location,location,other
97831,courtroom,room,other,object,other,other
97839,classroom,classroom,other,object,object,other
97862,large,large,other,other,other,other
97896,round,round,other,other,other,other
97904,rectangular,rectangle,other,object,other,other
97918,rectangle,rectangle,other,object,object,other
97953,large,tiles,other,object,other,other
97968,rectangle,rectangular,other,other,object,other
97975,rectangle,rectangle,other,object,object,other
97983,rectangular,long,other,other,other,other
98023,rectangular,rectangular,other,other,other,other
98032,rectangle,rectangular,other,other,object,other
98049,brick,dirt,other,object,color,other
98064,necklace,necklace,other,object,object,other
98077,wood,metal,other,object,color,other
98097,large,large,other,other,other,other
98110,food,cloud,other,object,object,other
98130,people,light,other,object,human,other
98139,wood,wood,other,color,color,other
98158,metal,wood,other,color,object,other
98164,toy,clothes,other,object,object,other
98189,wood,wood,other,color,color,other
98201,wood,wood,other,color,color,other
98210,wood,wood,other,color,color,other
98218,wood,wood,other,color,color,other
98237,wooden,wooden,other,color,color,other
98260,night,night,other,other,other,other
98285,standing,standing,other,action,action,other
98298,car,phone,other,object,object,other
98313,green,gray,other,color,color,other
98325,brick,brick,other,color,color,other
98349,sunny,sunny,other,other,other,other
98364,sunny,snowy,other,other,other,other
98377,sunny,cloudy,other,other,other,other
98422,sunny,cloudy,other,other,other,other
98443,sunny,cloudy,other,other,other,other
98448,sunny,sunny,other,other,other,other
98456,sunny,sunny,other,other,other,other
98500,cloudy,cloudy,other,other,other,other
98504,sunny,sunny,other,other,other,other
98512,sunny,sunny,other,other,other,other
98525,glass,wood,other,color,object,other
98539,sitting,standing,other,action,action,other
98562,standing,standing,other,action,action,other
98586,standing,sitting,other,action,action,other
98598,standing,standing,other,action,action,other
98620,sitting,sitting,other,action,action,other
98646,standing,sitting,other,action,action,other
98649,standing,sitting,other,action,action,other
98653,standing,standing,other,action,action,other
98678,standing,standing,other,action,action,other
98719,standing,standing,other,action,action,other
98730,standing,standing,other,action,action,other
98743,standing,sitting,other,action,action,other
98756,standing,standing,other,action,action,other
98761,standing,standing,other,action,action,other
98781,standing,standing,other,action,action,other
98824,standing,driving,other,action,action,other
98838,standing,standing,other,action,action,other
98841,standing,standing,other,action,action,other
